coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
216577,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,c3c6be7f-4ef1-4b0c-8e4d-fb94a55c2e39,"2023-06-20 14:31:37"
219152,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,4d65500a-66b5-4624-adea-ec2dae627a08,"2023-06-20 14:31:37"
219321,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,1938201e-ccbf-43fb-9dc2-c29baee2d183,"2023-06-20 14:31:37"
219674,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,764302bf-bfb8-47a1-b75f-fde418a8c2c0,"2023-06-20 14:31:37"
221815,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,db226590-d8e1-4c6b-9f9f-97eb4da3ffd6,"2023-06-20 14:31:37"
222957,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,96bb6a63-728e-42d1-8a42-7022ea1173ba,"2023-06-20 14:31:37"
224183,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,5335f0e1-d585-4118-8c28-619e5a182545,"2023-06-20 14:31:37"
225045,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,aa9e6176-c775-4a42-b2a9-bf6879785659,"2023-06-20 14:31:37"
227610,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,4c89902d-3b4f-4f81-975d-d74603fbffd2,"2023-06-20 14:31:37"
229988,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,e950e964-e218-4b65-a8a7-c3f1b391cf66,"2023-06-20 14:31:37"
231153,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,1a7a85fd-fe60-4dad-8d87-d14a232fb295,"2023-06-20 14:31:37"
231911,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,8739cfb0-c310-42fe-bf13-f0c1f7ee0fe3,"2023-06-20 14:31:37"
232242,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,e7523646-cab7-434f-b12d-725b02446347,"2023-06-20 14:31:37"
235405,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,959b4118-d4aa-4d5b-b509-b698003cbc24,"2023-06-20 14:31:37"
237599,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,d25b5cd0-c498-409a-90f4-10a5a3b2a4cb,"2023-06-20 14:31:37"
240052,unknown,s.d.,,"Ashmeadiella bucconis denticulata","(Cresson, 1878)",Ashmeadiella,bucconis,,denticulata,,,af9d2cf6-dc3b-4f8c-a5cd-aa1911a8e3a1,"2023-06-20 14:31:37"
241253,unknown,s.d.,,"Ashmeadiella bucconis","(Say, 1837)",Ashmeadiella,bucconis,,,,,d583fdee-cd48-46a0-be83-db40769e2590,"2023-06-20 14:31:37"
