coreid,identifier,title,format,recordID,initialTimestamp
2506951,NULL,,,,"2026-04-21 14:11:55"
2506952,NULL,,,,"2026-04-21 14:11:55"
2507125,NULL,,,,"2026-04-21 14:11:55"
2507712,NULL,,,,"2026-04-21 14:11:55"
2508525,NULL,,,,"2026-04-21 14:11:55"
2508623,NULL,,,,"2026-04-21 14:11:55"
2508791,NULL,,,,"2026-04-21 14:11:55"
2508811,NULL,,,,"2026-04-21 14:11:55"
2508897,NULL,,,,"2026-04-21 14:11:55"
2509010,NULL,,,,"2026-04-21 14:11:55"
2509046,NULL,,,,"2026-04-21 14:11:55"
2509073,NULL,,,,"2026-04-21 14:11:55"
2509630,NULL,,,,"2026-04-21 14:11:55"
2509873,NULL,,,,"2026-04-21 14:11:55"
2511007,NULL,,,,"2026-04-21 14:11:55"
2511189,NULL,,,,"2026-04-21 14:11:55"
2511474,NULL,,,,"2026-04-21 14:11:55"
2512918,NULL,,,,"2026-04-21 14:11:55"
2512950,NULL,,,,"2026-04-21 14:11:55"
2513047,NULL,,,,"2026-04-21 14:11:55"
2513134,NULL,,,,"2026-04-21 14:11:55"
2513135,NULL,,,,"2026-04-21 14:11:55"
2513155,NULL,,,,"2026-04-21 14:11:55"
2513298,NULL,,,,"2026-04-21 14:11:55"
2513425,NULL,,,,"2026-04-21 14:11:55"
2514107,NULL,,,,"2026-04-21 14:11:55"
2514201,NULL,,,,"2026-04-21 14:11:55"
2514455,NULL,,,,"2026-04-21 14:11:55"
2514874,NULL,,,,"2026-04-21 14:11:55"
2514992,NULL,,,,"2026-04-21 14:11:55"
2515229,NULL,,,,"2026-04-21 14:11:55"
2515235,NULL,,,,"2026-04-21 14:11:55"
2515521,NULL,,,,"2026-04-21 14:11:55"
2515564,NULL,,,,"2026-04-21 14:11:55"
2515702,NULL,,,,"2026-04-21 14:11:55"
2515885,NULL,,,,"2026-04-21 14:11:55"
2516042,NULL,,,,"2026-04-21 14:11:55"
2516044,NULL,,,,"2026-04-21 14:11:55"
2516045,NULL,,,,"2026-04-21 14:11:55"
2516055,NULL,,,,"2026-04-21 14:11:55"
2516159,NULL,,,,"2026-04-21 14:11:55"
2516550,NULL,,,,"2026-04-21 14:11:55"
2516555,NULL,,,,"2026-04-21 14:11:55"
2516557,NULL,,,,"2026-04-21 14:11:55"
2516563,NULL,,,,"2026-04-21 14:11:55"
2516661,NULL,,,,"2026-04-21 14:11:55"
2516908,NULL,,,,"2026-04-21 14:11:55"
2517035,NULL,,,,"2026-04-21 14:11:55"
2517213,NULL,,,,"2026-04-21 14:11:55"
2517443,NULL,,,,"2026-04-21 14:11:55"
2517574,NULL,,,,"2026-04-21 14:11:55"
2517581,NULL,,,,"2026-04-21 14:11:55"
2517584,NULL,,,,"2026-04-21 14:11:55"
2517585,NULL,,,,"2026-04-21 14:11:55"
2517591,NULL,,,,"2026-04-21 14:11:55"
2517593,NULL,,,,"2026-04-21 14:11:55"
2517797,NULL,,,,"2026-04-21 14:11:55"
2517863,NULL,,,,"2026-04-21 14:11:55"
2517931,NULL,,,,"2026-04-21 14:11:55"
2518210,NULL,,,,"2026-04-21 14:11:55"
2518211,NULL,,,,"2026-04-21 14:11:55"
2518213,NULL,,,,"2026-04-21 14:11:55"
2518262,NULL,,,,"2026-04-21 14:11:55"
2519034,NULL,,,,"2026-04-21 14:11:55"
2519060,NULL,,,,"2026-04-21 14:11:55"
2519064,NULL,,,,"2026-04-21 14:11:55"
2519065,NULL,,,,"2026-04-21 14:11:55"
2519224,NULL,,,,"2026-04-21 14:11:55"
2519229,NULL,,,,"2026-04-21 14:11:55"
2519231,NULL,,,,"2026-04-21 14:11:55"
2519271,NULL,,,,"2026-04-21 14:11:55"
2519700,NULL,,,,"2026-04-21 14:11:55"
2519940,NULL,,,,"2026-04-21 14:11:55"
2519972,NULL,,,,"2026-04-21 14:11:55"
2519973,NULL,,,,"2026-04-21 14:11:55"
2520080,NULL,,,,"2026-04-21 14:11:55"
2520086,NULL,,,,"2026-04-21 14:11:55"
2520211,NULL,,,,"2026-04-21 14:11:55"
2520557,NULL,,,,"2026-04-21 14:11:55"
2520804,NULL,,,,"2026-04-21 14:11:55"
2520841,NULL,,,,"2026-04-21 14:11:55"
2521197,NULL,,,,"2026-04-21 14:11:55"
2521232,NULL,,,,"2026-04-21 14:11:55"
2521376,NULL,,,,"2026-04-21 14:11:55"
2521377,NULL,,,,"2026-04-21 14:11:55"
2521400,NULL,,,,"2026-04-21 14:11:55"
2521404,NULL,,,,"2026-04-21 14:11:55"
2521694,NULL,,,,"2026-04-21 14:11:55"
2521699,NULL,,,,"2026-04-21 14:11:55"
2521889,NULL,,,,"2026-04-21 14:11:55"
2521904,NULL,,,,"2026-04-21 14:11:55"
2521906,NULL,,,,"2026-04-21 14:11:55"
2521908,NULL,,,,"2026-04-21 14:11:55"
2521909,NULL,,,,"2026-04-21 14:11:55"
2521925,NULL,,,,"2026-04-21 14:11:55"
2521949,NULL,,,,"2026-04-21 14:11:55"
2521950,NULL,,,,"2026-04-21 14:11:55"
2521955,NULL,,,,"2026-04-21 14:11:55"
2521961,NULL,,,,"2026-04-21 14:11:55"
2522047,NULL,,,,"2026-04-21 14:11:55"
2522053,NULL,,,,"2026-04-21 14:11:55"
2522297,NULL,,,,"2026-04-21 14:11:55"
2522311,NULL,,,,"2026-04-21 14:11:55"
2522328,NULL,,,,"2026-04-21 14:11:55"
2522330,NULL,,,,"2026-04-21 14:11:55"
2522333,NULL,,,,"2026-04-21 14:11:55"
2522338,NULL,,,,"2026-04-21 14:11:55"
2522339,NULL,,,,"2026-04-21 14:11:55"
2522340,NULL,,,,"2026-04-21 14:11:55"
2522342,NULL,,,,"2026-04-21 14:11:55"
2522357,NULL,,,,"2026-04-21 14:11:55"
2523172,NULL,,,,"2026-04-21 14:11:55"
2523599,NULL,,,,"2026-04-21 14:11:56"
2523803,NULL,,,,"2026-04-21 14:11:56"
2523807,NULL,,,,"2026-04-21 14:11:56"
2523808,NULL,,,,"2026-04-21 14:11:56"
2523960,NULL,,,,"2026-04-21 14:11:56"
2524017,NULL,,,,"2026-04-21 14:11:56"
2524026,NULL,,,,"2026-04-21 14:11:56"
2524121,NULL,,,,"2026-04-21 14:11:56"
2524546,NULL,,,,"2026-04-21 14:11:56"
2524558,NULL,,,,"2026-04-21 14:11:56"
2524569,NULL,,,,"2026-04-21 14:11:56"
2524707,NULL,,,,"2026-04-21 14:11:56"
2524971,NULL,,,,"2026-04-21 14:11:56"
2525053,NULL,,,,"2026-04-21 14:11:56"
2525090,NULL,,,,"2026-04-21 14:11:56"
2525091,NULL,,,,"2026-04-21 14:11:56"
2525640,NULL,,,,"2026-04-21 14:11:56"
2526277,NULL,,,,"2026-04-21 14:11:56"
2526280,NULL,,,,"2026-04-21 14:11:56"
2526283,NULL,,,,"2026-04-21 14:11:56"
2526284,NULL,,,,"2026-04-21 14:11:56"
2526286,NULL,,,,"2026-04-21 14:11:56"
2526308,NULL,,,,"2026-04-21 14:11:56"
2526351,NULL,,,,"2026-04-21 14:11:56"
2526385,NULL,,,,"2026-04-21 14:11:56"
2526386,NULL,,,,"2026-04-21 14:11:56"
2526389,NULL,,,,"2026-04-21 14:11:56"
2526390,NULL,,,,"2026-04-21 14:11:56"
2526391,NULL,,,,"2026-04-21 14:11:56"
2526467,NULL,,,,"2026-04-21 14:11:56"
2526743,NULL,,,,"2026-04-21 14:11:56"
2527642,NULL,,,,"2026-04-21 14:11:56"
2528859,NULL,,,,"2026-04-21 14:11:56"
2528863,NULL,,,,"2026-04-21 14:11:56"
2528935,NULL,,,,"2026-04-21 14:11:56"
2528936,NULL,,,,"2026-04-21 14:11:56"
2528937,NULL,,,,"2026-04-21 14:11:56"
2529341,NULL,,,,"2026-04-21 14:11:56"
2529342,NULL,,,,"2026-04-21 14:11:56"
2529343,NULL,,,,"2026-04-21 14:11:56"
2529345,NULL,,,,"2026-04-21 14:11:56"
2529360,NULL,,,,"2026-04-21 14:11:56"
2529362,NULL,,,,"2026-04-21 14:11:56"
2529363,NULL,,,,"2026-04-21 14:11:56"
2529716,NULL,,,,"2026-04-21 14:11:56"
2529981,NULL,,,,"2026-04-21 14:11:56"
2531033,NULL,,,,"2026-04-21 14:11:56"
2531440,NULL,,,,"2026-04-21 14:11:56"
2531447,NULL,,,,"2026-04-21 14:11:56"
2531450,NULL,,,,"2026-04-21 14:11:56"
2531452,NULL,,,,"2026-04-21 14:11:56"
2531453,NULL,,,,"2026-04-21 14:11:56"
2531457,NULL,,,,"2026-04-21 14:11:56"
2531503,NULL,,,,"2026-04-21 14:11:56"
2531536,NULL,,,,"2026-04-21 14:11:56"
2531625,NULL,,,,"2026-04-21 14:11:56"
2531641,NULL,,,,"2026-04-21 14:11:56"
2531647,NULL,,,,"2026-04-21 14:11:56"
2531648,NULL,,,,"2026-04-21 14:11:56"
2531703,NULL,,,,"2026-04-21 14:11:56"
2531748,NULL,,,,"2026-04-21 14:11:56"
2531794,NULL,,,,"2026-04-21 14:11:56"
2531801,NULL,,,,"2026-04-21 14:11:56"
3740942,UAIC1933-23,"BOLD Accession #",,,"2026-04-21 14:12:00"
3740944,UAIC1935-23,"BOLD Accession #",,,"2026-04-21 14:12:00"
3755096,SBV002745,,,,"2026-04-21 14:12:00"
4356829,9_13NBB13,,,,"2026-02-10 17:00:40"
4401717,AW0111314,,,,"2026-03-06 08:00:45"
